"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"21299";"''";"CH CH Fruittella displei 17g*70tk";"''"; 000000.10;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"840";"Chupa";"Catalog";"''"; 0; 00.00;"46034601";"21299";"20";"tk"
"admin";"base";"Jungent";"pagaritooted/Valmispagaritooted Mantinga,mantinga/Valmispagaritooted Mantinga";"simple";"126699";"''";"Dessertkorvikesed 12*9g";"''"; 000000.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"18";"Mantinga";"Catalog";"''"; 0; 00.00;"4771033481017";"126699";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu hamburgeripihvid";"simple";"138099";"''";"Tallegg kanašnitsel 85g  ( 3* 20 tk)";"''"; 000000.17;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"60tk";"Tallegg";"Catalog";"''"; 0; 00.00;"4740046009044";"138099";"20";"Tk"
"admin";"base";"Jungent";"marjad ja moosid/PURE";"simple";"245099";"''";"PURE kookosetrühvlid 120 g";"''"; 000001.85;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"16";"Pure";"Catalog";"''"; 0; 00.00;"4751011190209";"245099";"20";"tk"
"admin";"base";"Jungent";"marjad ja moosid/PURE";"simple";"245199";"''";"PURE pähklitrühvlid 120 g";"''"; 000001.85;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"16";"Pure";"Catalog";"''"; 0; 00.00;"4751011190186";"245199";"20";"tk"
"admin";"base";"Jungent";"kohv/Merrild";"simple";"250299";"''";"Merrild Espresso 250g";"''"; 000002.35;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"25";"Merrild";"Catalog";"''"; 0; 00.00;"5701037011339";"250299";"20";"Tk"
"admin";"base";"Jungent";"snack/Pähklid kotis Felix";"simple";"311199";"''";"FELIX Maapähklid juustuga 200g";"''"; 000000.93;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Felix";"Catalog";"''"; 0; 00.00;"5900571700444";"311199";"20";"Tk"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"350899";"''";"Chorizo paprika salaami (viilutatud) 100g";"''"; 000001.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"15tk*100g";"Elpozo";"Catalog";"''"; 0; 00.00;"8410843078098";"350899";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Mivina";"simple";"443799";"''";"MIVINA Kaste super terav 200g";"''"; 000000.69;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Mivina";"Catalog";"''"; 0; 00.00;"4820048616058";"443799";"20";"tk"
"admin";"base";"Jungent";"kakao ja tee/Taimeteed Dilmah";"simple";"515599";"''";"Dilmah Camomile (kummel)";"''"; 000001.79;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"25tk*1,5g";"Dilmah";"Catalog";"''"; 0; 00.00;"0";"515599";"20";"Tk"
