"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"30299";"''";"MENTOS piparmündi 40*38g";"''"; 000000.31;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"320";"Mentos";"Catalog";"''"; 0; 00.00;"0";"30299";"20";"tk"
"admin";"base";"Jungent";"pagaritooted/Valmispagaritooted Mantinga,mantinga/Valmispagaritooted Mantinga";"simple";"122599";"''";"Donuts tumeda glasuuriga 55g";"''"; 000000.33;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"36";"Mantinga";"Catalog";"''"; 0; 00.00;"4771033247989";"122599";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu hot-dog vorstid";"simple";"131399";"''";"Frankfurtervorst 70g";"''"; 000000.23;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"135tk";"Sibylla";"Catalog";"''"; 1; 00.00;"7310620050358";"131399";"20";"tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lisatarvikud";"simple";"958899";"''";"Salvrätihoidja";"''"; 000006.39;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskapp (+2 - +6)";"Enabled";"Taxable Goods";"1tk";"Sibylla";"Catalog";"''"; 1; 00.00;"0";"958899";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu hamburgeripihvid";"simple";"133399";"''";"Sibylla veisepihv 90g";"''"; 000027.20;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"56tk";"Sibylla";"Catalog";"''"; 1; 00.00;"0";"133399";"20";"Kast"
"admin";"base";"Jungent";"maiustused/M&M";"simple";"153299";"''";"M&M pähkli 210g";"''"; 000001.79;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"M&M's";"Catalog";"''"; 1; 00.00;"5900951027444";"153299";"20";"tk"
"admin";"base";"Jungent";"marjad ja moosid/Pure";"simple";"240799";"''";"PURE vähendatud energiasisaldusega mustikamarjamoos 390g (klaas)";"''"; 000001.77;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8";"Pure";"Catalog";"''"; 0; 00.00;"4750145021847";"240799";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1.5L";"simple";"422599";"''";"Cido+Mangali Õuna Nektar 1,5L 50%";"''"; 000000.87;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*1,5L";"Cido";"Catalog";"''"; 1; 00.00;"4750042302124";"422599";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"423099";"''";"Fruts Carrot-Tropical 1,5 L PANT B";"''"; 000000.65;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Fruts";"Catalog";"''"; 1; 00.33;"4750042300182";"423099";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"423199";"''";"Fruts Melon-Pineapple 1,5L PANT B";"''"; 000000.65;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Fruts";"Catalog";"''"; 1; 00.33;"4750042300137";"423199";"20";"Tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"423399";"''";"Fruts Carrot-Tropical Fruit ACE 0,5 L PANT A";"''"; 000000.34;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Fruts";"Catalog";"''"; 1; 00.33;"4750042300175";"423399";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1.5L";"simple";"423699";"''";"Cido+Mangali Mitme Puuvilja ja Porgandi Nektar 50% 1,5L";"''"; 000000.85;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*1,5L";"Cido";"Catalog";"''"; 1; 00.00;"4750042302148";"423699";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"423999";"''";"Cido mustsõstra - õunanektar 28%";"''"; 000000.73;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"15tk*1L";"Cido";"Catalog";"''"; 1; 00.00;"4750042804505";"423999";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"424499";"''";"CIDO virsiku jäätee 1,5L PANT B";"''"; 000000.72;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Cido";"Catalog";"''"; 1; 00.33;"4750042301493";"424499";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"424599";"''";"CIDO sidruni jäätee 1,5L PANT B";"''"; 000000.72;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Cido";"Catalog";"''"; 1; 00.33;"4750042301516";"424599";"20";"tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"424699";"''";"CIDO rohelise tee ja virsiku jäätee 1,5L PANT B";"''"; 000000.72;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Cido";"Catalog";"''"; 1; 00.33;"4750042300335";"424699";"20";"tk"
"admin";"base";"Jungent";"maiustused/Katjes";"simple";"50099";"''";"Katjes Yoghurt Gums kummikommid 140g*20tk";"''"; 000000.63;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"Katjes";"Catalog";"''"; 0; 00.00;"4037400417233";"50099";"20";"tk"
"admin";"base";"Jungent";"hügieenitarbed/Colgate Hambahari";"simple";"640399";"''";"COLGATE HH Zig-Zag Antibacterial Medium";"''"; 000000.68;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";;"Colgate";"Catalog";"''"; 0; 00.00;"8714789655635";"640399";"20";"tk"
"admin";"base";"Jungent";"hügieenitarbed/Colgate Hambahari";"simple";"642599";"''";"COLGATE HH Twister Fresh Medium";"''"; 000001.04;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Colgate";"Catalog";"''"; 0; 00.00;"5900273004086";"642599";"20";"tk"
"admin";"base";"Jungent";"hügieenitarbed/Dushigeel";"simple";"612099";"''";"PO dušigeel Milk Cherry Blossom 250ml";"''"; 000001.38;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Palmolive";"Catalog";"''"; 0; 00.00;"8003520045508";"612099";"20";"tk"
