"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"21599";"''";"CH CH Hello Kitty Yo-Yo 6x24";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"144";"Chupa";"Catalog";"''"; 1; 00.00;"8410031944020";"21599";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"21699";"''";"CH CH Hello Kitty Poppy Rings 6x24";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"144";"Chupa";"Catalog";"''"; 1; 00.00;"84197474";"21699";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"21799";"''";"CH CH Flower Bouquet 6x19";"''"; 000006.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"114";"Chupa";"Catalog";"''"; 0; 00.00;"8410031950021";"21799";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"22999";"''";"CH CH Bubbly Cherry Smeshariki 12*25 display";"''"; 000000.16;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"300";"Chupa";"Catalog";"''"; 1; 00.00;"4601798001864";"22999";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"37299";"''";"Mentos Gum Stick UK Peppermint 13,9g 20*40";"''"; 000000.26;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"800";"Mentos";"Catalog";"''"; 1; 00.00;"80759225";"37299";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"37399";"''";"Mentos Gum Stick UK Spearmint 13,9g 20*40";"''"; 000000.26;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"800";"Mentos";"Catalog";"''"; 1; 00.00;"80759232";"37399";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"37499";"''";"Mentos Gum Stick UK Air Action 13,9g 20*40";"''"; 000000.26;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"800";"Mentos";"Catalog";"''"; 1; 00.00;"80759249";"37499";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"37599";"''";"Mentos Gum Stick UK White 13,9g 20*40";"''"; 000000.26;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"800";"Mentos";"Catalog";"''"; 1; 00.00;"80759256";"37599";"20";"tk"
"admin";"base";"Jungent";"kohv/Löfbergs Lila 500G";"simple";"111799";"''";"LÖFBERGS LILA keskmine röst 500g (Rootsi pakend)";"''"; 000000.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Löfbergs";"Catalog";"''"; 0; 00.00;"7310050001425";"111799";"20";"tk"
"admin";"base";"Jungent";"kohv/Löfbergs Lila 500G";"simple";"113899";"''";"LÖFBERGS kohviuba espresso Black Mystery 500g";"''"; 000006.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050012094";"113899";"20";"tk"
