"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"30299";"''";"MENTOS 38g*40 Piparmündi";"''"; 000000.31;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"320";"Mentos";"Catalog";"''"; 1; 00.00;"87108019";"30299";"20";"tk"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"35599";"''";"MENTOS RIMI Pure Fresh Fresh mint 6*30g";"''"; 000000.61;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"216";"Mentos";"Catalog";"''"; 1; 00.00;"46070333";"35599";"20";"tk"
"admin";"base";"Jungent";"pagaritooted/Eelküpsetatud pagaritooted Mantinga,mantinga/Eelküpsetatud pagaritooted Mantinga";"simple";"120899";"''";"Mini Ciabatta kaal 4 kg (1kg hind) 75g";"''"; 000002.11;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"4";"Mantinga";"Catalog";"''"; 0; 00.00;"2333044435001";"120899";"20";"Kg"
"admin";"base";"Jungent";"pagaritooted/Bake-off pagaritooted Mantinga,mantinga/Bake-off pagaritooted Mantinga";"simple";"124799";"''";"Mini kohupiimasaiake 35g UUS!!!";"''"; 000000.15;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"85";"Mantinga";"Catalog";"''"; 1; 00.00;"4771033002625";"124799";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lisatarvikud";"simple";"132199";"''";"Grilli puhastusvahend 500 ml";"''"; 000006.13;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"6tk";"Sibylla";"Catalog";"''"; 0; 00.00;"8015089";"132199";"20";"tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu kastmed ja salatid";"simple";"135899";"''";"Felix kõrvitsasalat paprikaga (ribastatud) 3,2kg";"''"; 000005.30;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6tk";"Felix";"Catalog";"''"; 0; 00.00;"4740029043041";"135899";"20";"Tk"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lihatooted Foodworks";"simple";"140499";"''";"Cordon Bleu, juustu ja singiga täidetud kanafilee (eelküpsetatud) 10*120g";"''"; 000006.84;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"1,2kg";"Foodworks";"Catalog";"''"; 1; 00.00;"402554548360";"140499";"20";"Tk"
"admin";"base";"Jungent";"maiustused/šokolaadibatoonid";"simple";"150699";"''";"BOUNTY Mini 20*198g";"''"; 000001.12;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"Bounty";"Catalog";"''"; 1; 00.00;"0";"150699";"20";"tk"
"admin";"base";"Jungent";"puljong ja kastmed/Kastmed Uncle Bens";"simple";"173499";"''";"Uncle Ben's Sweet & Sour";"''"; 000007.71;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"2tk*2,3 kg";"UncleBens";"Catalog";"''"; 0; 00.00;"4002359661211";"173499";"20";"tk"
"admin";"base";"Jungent";"lemmikloomatooted/Kassitoit kuiv";"simple";"197799";"''";"kitekat 2kg tuunikala-köögivilja kuiv";"''"; 000003.03;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Disabled";"Taxable Goods";"6";"Kitekat";"Catalog";"''"; 0; 00.00;"5900951009471";"197799";"20";"tk"
