"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lisatarvikud";"simple";"132099";"''";"French hot dog tasku 180x100 mm ( müük kastiga)";"''"; 000018.85;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskapp (+2 ..+6)";"Enabled";"Taxable Goods";"1";"Sibylla";"Catalog";"''"; 1; 00.00;"0";"132099";"20";"tk"
"admin";"base";"Jungent";"maiustused/M&M";"simple";"152599";"''";"M&M shokolaadi 210g";"''"; 000001.79;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"M&M's";"Catalog";"''"; 1; 00.00;"5900951027437";"152599";"20";"tk"
"admin";"base";"Jungent";"puljong ja kastmed/UB Kaste";"simple";"177699";"''";"UB Bolognese tomati, basiiliku ja oreganoga";"''"; 000001.30;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"UncleBens";"Catalog";"''"; 1; 00.00;"4002359642296";"177699";"20";"tk"
"admin";"base";"Jungent";"puljong ja kastmed/Mineraalvesi Evian";"simple";"173499";"''";"Uncle Ben's Sweet & Sour";"''"; 000007.71;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"2tk*2,3 kg";"UncleBens";"Catalog";"''"; 1; 00.00;"4002359661211";"173499";"20";"tk"
"admin";"base";"Jungent";"marjad/Pure";"simple";"242599";"''";"PURE jõhvikasiirup 350ml";"''"; 000001.37;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Pure";"Catalog";"''"; 1; 00.00;"4750145012579";"242599";"20";"tk"
"admin";"base";"Jungent";"marjad/Pure";"simple";"241799";"''";"PURE siirup kohvile 350ml  karamellimaitseline";"''"; 000001.51;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Pure";"Catalog";"''"; 1; 00.00;"4750145012913";"241799";"20";"tk"
"admin";"base";"Jungent";"marjad/Pure";"simple";"241999";"''";"PURE siirup kohvile 350ml  šokolaadimaitseline";"''"; 000001.51;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Pure";"Catalog";"''"; 1; 00.00;"4750145012944";"241999";"20";"tk"
"admin";"base";"Jungent";"marjad/Pure";"simple";"244699";"''";"PURE mustikatrühvlid 110 g";"''"; 000001.71;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10";"Pure";"Catalog";"''"; 0; 00.00;"4751011191220";"244699";"20";"tk"
"admin";"base";"Jungent";"marjad/Pure";"simple";"241899";"''";"PURE siirup kohvile 350ml  pähklimaitseline";"''"; 000001.51;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Pure";"Catalog";"''"; 1; 00.00;"4750145012937";"241899";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohv ja kakao automaatmasinasse Cafitesse - Sügavkülmutatud";"simple";"255499";"''";"Douwe Egberts Café Noir Liquid Coffee ekstrakt 2L";"''"; 000044.10;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"2tk*2L";"Merrild";"Catalog";"''"; 1; 00.00;"0";"255499";"20";"Tk"
"admin";"base";"Jungent";"snack/Pähklid kotis Felix";"simple";"310999";"''";"FELIX Krõbeda kattega maapähklid paprikaga 70g kotis";"''"; 000000.34;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12tk*70g";"Felix";"Catalog";"''"; 0; 00.00;"5900571001312";"310999";"20";"Tk"
"admin";"base";"Jungent";"snack/felix";"simple";"311099";"''";"FELIX Maapähklid peekoniga 200g";"''"; 000000.85;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Felix";"Catalog";"''"; 1; 00.00;"5900571700468";"311099";"20";"Tk"
"admin";"base";"Jungent";"snack/Lihatooted Elpozo";"simple";"350999";"''";"Elpozo Chorizo Campesino Picante 200g";"''"; 000002.05;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskapp (+2 ..+6)";"Enabled";"Taxable Goods";"15tk* 200g";"Elpozo";"Catalog";"''"; 0; 00.00;"8410843079385";"350999";"20";"Tk"
"admin";"base";"Jungent";"alkohol/õlu";"simple";"195044";"''";"Bobrov Svetloje 0,5l alc.4,5% pdl ( Valgevene õlu)";"''"; 000000.60;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20tk*0,5L";"Bobrov";"Catalog";"''"; 0; 00.66;"4811222000343";"195044";"20";"Pudel"
"admin";"base";"Jungent";"kakao ja tee/Dilmah tee";"simple";"502999";"''";"DILMAH TAG.TBAGS RASPBERRY 25*1,5G";"''"; 000000.98;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"24";"Dilmah";"Catalog";"''"; 0; 00.00;"9312631123708";"502999";"20";"Tk"
"admin";"base";"Jungent";"kakao ja tee/Dilmah tee";"simple";"505799";"''";"DILMAH TAG.TBAGS MINT 25*1,5G";"''"; 000000.98;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"24";"Dilmah";"Catalog";"''"; 1; 00.00;"9312631123654";"505799";"20";"Tk"
"admin";"base";"Jungent";"hügieenitarbed/Libero Baby Comfort";"simple";"679699";"''";"Libero Comfort Fit Mega pack Maxi 3*84 7-14kg";"''"; 000017.32;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"3";"Libero";"Catalog";"''"; 0; 00.00;"7322540082579";"679699";"20";"tk"
