"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"puljong ja kastmed/Puljongipulbrid Gallina Blanca";"simple";"94599";"''";"Gallina Blanca puravikupuljong 1kg";"''"; 000005.11;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10tk*1kg";"Galina";"Catalog";"''"; 1; 00.00;"8410300236955";"94599";"20";"tk"
"admin";"base";"Jungent";"puljong ja kastmed/Puljongipulbrid Gallina Blanca";"simple";"94799";"''";"Gallina Blanca kalapuljong 1kg";"''"; 000005.11;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10tk*1kg";"Galina";"Catalog";"''"; 1; 00.00;"8410300109952";"94799";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad Löfbergs Lila";"simple";"110099";"''";"Löfbergs Lila Espresso Carnival 500g UUS!!!";"''"; 000011.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"110099";"20";"tk"
"admin";"base";"Jungent";"spordijoogid - pulbrid ja geelid/Isostar";"simple";"210099";"''";"ISOSTAR Lemon 500ml PET PANT A";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"ISOSTAR";"Catalog";"''"; 1; 00.33;"3175681017061";"210099";"20";"tk"
"admin";"base";"Jungent";"spordijoogid - pulbrid ja geelid/Isostar";"simple";"210199";"''";"ISOSTAR Fresh 500ml PET PANT A";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"ISOSTAR";"Catalog";"''"; 1; 00.33;"3175681017108";"210199";"20";"tk"
"admin";"base";"Jungent";"spordijoogid - pulbrid ja geelid/Isostar";"simple";"210299";"''";"ISOSTAR Orange 500ml PET PANT A";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"ISOSTAR";"Catalog";"''"; 1; 00.33;"3175681017085";"210299";"20";"tk"
"admin";"base";"Jungent";"spordijoogid - pulbrid ja geelid/Isostar";"simple";"210699";"''";"ISOSTAR joogipudel 650ml";"''"; 000001.51;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"ISOSTAR";"Catalog";"''"; 1; 00.00;"3175681074637";"210699";"20";"tk"
"admin";"base";"Jungent";"kakao ja tee/Kakao,kohv/Kakao";"simple";"259999";"''";"Douwe Egberts Cafe Choco 80*16g";"''"; 000022.55;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"80tk*16g";"Merrild";"Catalog";"''"; 1; 00.00;"8711000059333";"259999";"20";"Kast"
"admin";"base";"Jungent";"alkohol ja kali/õlu Meistrite Gildi";"simple";"430399";"''";"Meistrite Gildi Traditsiooniline hele õlu alc.4,8% 0,5l PANT D UUS!";"''"; 000000.46;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20*0,5L";"Faxe";"Catalog";"''"; 1; 00.66;"6411401063176";"430399";"20";"tk"
"admin";"base";"Jungent";"kartulitooted/Muud kartulitooted Lambweston";"simple";"592699";"''";"Kartuligratään Spinach a la Créme 62,5g 16tk)";"''"; 000004.79;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"10tk*1kg";"LambWeston";"Catalog";"''"; 1; 00.00;"8711571034531";"592699";"20";"tk"
