"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"20399";"''";"CH CH Megachups Maasika 725g 6tk";"''"; 000010.23;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6";"Chupa";"Catalog";"''"; 0; 00.00;"4601798007255";"20399";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"21899";"''";"CH CH Surprise H. Kitty toys 6x16";"''"; 000000.96;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"96";"Chupa";"Catalog";"''"; 1; 00.00;"8410031947472";"21899";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"23099";"''";"CH CH šokolaadimuna 25g";"''"; 000000.60;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"72";"Chupa";"Catalog";"''"; 1; 00.00;"46082879";"23099";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"23199";"''";"CH CH Mini 12*100tk 6g";"''"; 000000.04;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1200";"Chupa";"Catalog";"''"; 1; 00.00;"4601798100550";"23199";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"23399";"''";"CH CH Exotic Tropic RIO 6*150 ämber";"''"; 000000.07;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"900";"Chupa";"Catalog";"''"; 1; 00.00;"4601798150371";"23399";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"23399";"''";"CH CH Exotic Tropic RIO 6*150 ämber";"''"; 000000.07;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"900";"Chupa";"Catalog";"''"; 1; 00.00;"4601798150371";"23399";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"23499";"''";"CH CH Magics 18*50 display";"''"; 000000.07;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"900";"Chupa";"Catalog";"''"; 1; 00.00;"46078445";"23499";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"27299";"''";"CH CH Surprise Multi Theme 6*16";"''"; 000000.41;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"96";"Chupa";"Catalog";"''"; 1; 00.00;"84194107";"27299";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Näts";"simple";"21499";"''";"CH CH Bubbly Strawb Cars 12*25*12g display";"''"; 000000.16;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"300";"Chupa";"Catalog";"''"; 1; 00.00;"4601798001918";"21499";"20";"tk"
"admin";"base";"Jungent";"maiustused/Chupa Näts";"simple";"22999";"''";"CH CH Bubbly Cherry Smeshariki 12*25 display";"''"; 000000.16;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"300";"Chupa";"Catalog";"''"; 1; 00.00;"4601798001864";"22999";"20";"tk"
