"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"lemmikloomatooted/Kassitoit märg";"simple";"180199";"''";"KiteKat konserv kanaga 800g";"''"; 000001.11;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12";"Kitekat";"Catalog";"''"; 1; 00.00;"5900951017049";"180199";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Merrild ja Piazza dOro kujundusega";"simple";"255299";"''";"Cafe Noir UTZ kohvitops 360ml (1000 tk) UUS!!!";"''"; 000003.95;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"50tk*20 toru";"Merrild";"Catalog";"''"; 1; 00.00;"0";"255299";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi täiendtooted Merrild";"simple";"258899";"''";"Piazza dOro šokolaadid 400*5g";"''"; 000037.71;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"400tk*5g";"Merrild";"Catalog";"''"; 1; 00.00;"8711000949252";"258899";"20";"Kast"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"350299";"''";"Elpozo Salchichón Extra ""All Natural"" 100g UUS!";"''"; 000001.59;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"13tk*100g";"Elpozo";"Catalog";"''"; 1; 00.00;"8410843059172";"350299";"20";"Tk"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"350899";"''";"Chorizo paprika salaami (viilutatud) 100g";"''"; 000001.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"15tk*100g";"Elpozo";"Catalog";"''"; 1; 00.00;"8410843078098";"350899";"20";"Tk"
"admin";"base";"Jungent";"gourmet - singid oliivid salaamid/Lihatooted Elpozo";"simple";"351799";"''";"Serrano sink (viilut) ( 1kg) ( 4 kg kastis)";"''"; 000017.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"jahutuskaup (+2 - +6)";"Enabled";"Taxable Goods";"1kg";"Elpozo";"Catalog";"''"; 1; 00.00;"0";"351799";"20";"Tk"
"admin";"base";"Jungent";"mahl/Mahlad ja nektarid Cido 1L";"simple";"420799";"''";"Cido segunektar 30%";"''"; 000000.73;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12tk*1L";"Cido";"Catalog";"''"; 0; 00.00;"4750042300663";"420799";"20";"tk"
"admin";"base";"Jungent";"kakao ja tee/Purutee täitepakid Dilmah";"simple";"502699";"''";"DILMAH ""T"" Sencha Geen Extra Special 400g";"''"; 000015.90;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1tk*400g";"Dilmah";"Catalog";"''"; 1; 00.00;"9312631836615";"502699";"20";"Tk"
"admin";"base";"Jungent";"kakao ja tee/Purutee täitepakid Dilmah";"simple";"504799";"''";"DILMAH ""T"" Galle District OP1  250g täitepakk";"''"; 000009.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1tk*250g";"Dilmah";"Catalog";"''"; 1; 00.00;"9312631836455";"504799";"20";"Tk"
"admin";"base";"Jungent";"kakao ja tee/Must tee Dilmah";"simple";"511699";"''";"Dilmah Earl Gray";"''"; 000002.17;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"25tk*2g";"Dilmah";"Catalog";"''"; 1; 00.00;"0";"511699";"20";"Tk"
