"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"hügieenitarbed/Libero Baby Comfort";"simple";"691099";"''";"Libero Comfort Big Box Maxi 2*60  (7-14kg) UUS";"''"; 000024.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1";"Libero";"Catalog";"''"; 1; 00.00;"7322540490602";"691099";"20";"tk"
"admin";"base";"Jungent";"hügieenitarbed/Libero Baby Comfort";"simple";"691199";"''";"Libero Comfort Big Box Maxi+ 2*56 (10-16kg) UUS";"''"; 000024.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1";"Libero";"Catalog";"''"; 1; 00.00;"7322540490749";"691199";"20";"tk"
"admin";"base";"Jungent";"hügieenitarbed/Libero Baby Comfort";"simple";"691299";"''";"Libero Comfort Big Box XL 2*52  (12-22kg) UUS";"''"; 000024.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1";"Libero";"Catalog";"''"; 1; 00.00;"7322540491128";"691299";"20";"tk"
