"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Chupa Chups Pulgakomm";"simple";"20699";"''";"CH CH Fruit with juice + cola 18*8 tk. kotis";"''"; 000000.55;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"18";"Chupa";"Catalog";"''"; 1; 00.00;"4601798008016";"20699";"20";"tk"
"admin";"base";"Jungent";"kohv/Filterkohvid portsjonpakendites Löfbergs Lila Professionell";"simple";"110399";"''";"Löfbergs Lila Proff keskmine röst 500g 1,8L-20L kohvijooki";"''"; 000005.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050002248";"110399";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad Löfbergs Lila";"simple";"110899";"''";"Löfbergs Lila Dash of dark 500g";"''"; 000006.30;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050004037";"110899";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad Löfbergs Lila";"simple";"113099";"''";"Löfbergs Lila Exclusive (tume röst) 500g";"''"; 000006.30;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050004075";"113099";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad LĆ¶fbergs Lila";"simple";"113899";"''";"LÖFBERGS kohviuba espresso Black Mystery 500g";"''"; 000006.80;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050012094";"113899";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad Löfbergs Lila";"simple";"110099";"''";"Löfbergs Lila Espresso Carnival 500g UUS!!!";"''"; 000011.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"110099";"20";"tk"
"admin";"base";"Jungent";"kohv/Filterkohvid portsjonpakendites Löfbergs Lila Professionell";"simple";"111599";"''";"Löfbergs Lila Proff keskmine röst 125g = 2,5L kohvijooki";"''"; 000001.60;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"48tk*125g";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"111599";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvioad Löfbergs Lila";"simple";"110499";"''";"Löfbergs Lila Mexico Nueva Esperanza 500g UUS!!!";"''"; 000010.40;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8tk*500g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050050294";"110499";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvikapslid Löfbergs Lila";"simple";"110799";"''";"Löfbergs Lila Kapslid Blue Strom Espresso 10x8g UUS!!!";"''"; 000003.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10tk*8g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050005782";"110799";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvikapslid Löfbergs Lila";"simple";"111099";"''";"Löfbergs Lila Kapslid Golden Festival 10x9g UUS!!!";"''"; 000003.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10tk*9g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050005799";"111099";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvikapslid Löfbergs Lila";"simple";"111299";"''";"Löfbergs Lila Kapslid Pink Tornado Espresso 10x8g UUS!!!";"''"; 000003.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"10tk*8g";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050005775";"111299";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvi lisavarustus Löfbergs Lila";"simple";"111999";"''";"Kohvifiltrid 1,8L ja 2,5L masinale";"''"; 000004.33;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"4*250tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"6416584250016";"111999";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi täiendtooted";"simple";"113299";"''";"Löfbergs Lila portsjonsuhkur 5g, 1000tk kast";"''"; 000014.06;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1000tk kast";"Löfbergs";"Catalog";"''"; 0; 00.00;"0";"113299";"20";"tk"
"admin";"base";"Jungent";"kohv/Löfbergs Lila Horeca";"simple";"113399";"''";"LL kohvioad keskmine röst Purple Legend 500g.";"''"; 000005.55;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"8";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050012056";"113399";"20";"tk"
"admin";"base";"Jungent";"kohv/Filterkohvid portsjonpakendites Löfbergs Lila Professionell";"simple";"115199";"''";"Löfbergs Lila Proff tume röst 375g = 8L kohvijooki";"''"; 000004.60;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"16tk*375g";"Löfbergs";"Catalog";"''"; 0; 00.00;"202389";"115199";"20";"tk"
"admin";"base";"Jungent";"kohv/Filterkohvid portsjonpakendites Löfbergs Lila Professionell";"simple";"115599";"''";"Löfbergs Lila Proff keskmine röst 375g = 8L kohvijooki";"''"; 000004.60;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"16tk*375g";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"115599";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"115899";"''";"355ml kohvitops";"''"; 000002.88;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"50tk*20 toru";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"115899";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"116099";"''";"355ml kohvitopsi kaas";"''"; 000002.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"100tk*10 toru";"Löfbergs";"Catalog";"''"; 1; 00.00;"7310050008271";"116099";"20";"tk"
"admin";"base";"Jungent";"kohv/Kohvi serveerimisvahendid";"simple";"950899";"''";"Espresso tass + alustass 80ml";"''"; 000001.92;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"950899";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi serveerimisvahendid";"simple";"960299";"''";"Latte klaas 300ml";"''"; 000001.92;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"12tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"960299";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi lisavarustus Löfbergs Lila";"simple";"961499";"''";"Kohvifiltrid Gourmet 8L masinale";"''"; 000070.00;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1*500tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"961499";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi serveerimisvahendid";"simple";"965699";"''";"Kohvikruus 250ml";"''"; 000002.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"965699";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"971399";"''";"237ml kohvitops";"''"; 000002.24;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"50tk*20 toru";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"971399";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi serveerimisvahendid";"simple";"971699";"''";"Capuccino tass + alustass 190ml";"''"; 000003.20;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"971699";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"974499";"''";"237ml kohvitopsi kaas";"''"; 000002.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"100tk*10 toru";"Löfbergs";"Catalog";"''"; 1; 00.00;"5024890303947";"974499";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"974599";"''";"177ml kohvitopsi kaas";"''"; 000002.56;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"100tk*10 toru";"Löfbergs";"Catalog";"''"; 1; 00.00;"6410607111056";"974599";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi lisavarustus Löfbergs Lila";"simple";"983899";"''";"Filterkohvimasina M2 klaaskann 1,8L";"''"; 000007.99;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"983899";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi lisavarustus Löfbergs Lila";"simple";"984499";"''";"Kanntermos Löfbergs Lila kujundusega 1L";"''"; 000007.86;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"1tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"0";"984499";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvitopsid Löfbergs Lila kujundusega";"simple";"984699";"''";"Lusikad (plastmass)";"''"; 000002.50;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"250tk";"Löfbergs";"Catalog";"''"; 0; 00.00;"0";"984699";"20";"Tk"
"admin";"base";"Jungent";"kohv/Kohvi serveerimisvahendid";"simple";"985399";"''";"Salvrätik";"''"; 000006.12;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"350tk";"Löfbergs";"Catalog";"''"; 1; 00.00;"8710499011006";"985399";"20";"Tk"
