"store";"websites";"attribute_set";"categories";"type";"sku";"meta_title";"name";"meta_description";price;"description";"short_description";"image";"tuup";"status";"tax_class_id";"unit_quantity";"manufacturer";"visibility";"meta_keyword";is_in_stock;pant;"ean";"axapta_code";"tax_value";"unit_id"
"admin";"base";"Jungent";"maiustused/Mentos";"simple";"35599";"''";"MENTOS RIMI Pure Fresh Fresh mint 6*30g";"''"; 000000.61;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"216";"Mentos";"Catalog";"''"; 0; 00.00;"46070333";"35599";"20";"tk"
"admin";"base";"Jungent";"pagaritooted/Eelküpsetatud pagaritooted Mantinga,mantinga/Eelküpsetatud pagaritooted Mantinga";"simple";"120899";"''";"Mini Ciabatta kaal 4 kg (1kg hind) 75g";"''"; 000002.11;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"4";"Mantinga";"Catalog";"''"; 0; 00.00;"2333044435001";"120899";"20";"Kg"
"admin";"base";"Jungent";"kiirtoit/Kiirtoidu lihatooted Foodworks";"simple";"140499";"''";"Cordon Bleu, juustu ja singiga täidetud kanafilee (eelküpsetatud) 10*120g";"''"; 000006.84;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"sügavkülma tooted";"Enabled";"Taxable Goods";"1,2kg";"Foodworks";"Catalog";"''"; 1; 00.00;"402554548360";"140499";"20";"Tk"
"admin";"base";"Jungent";"maiustused/Drazeed M&Ms";"simple";"153299";"''";"M&M 210g pähkli";"''"; 000001.79;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"20";"M&M's";"Catalog";"''"; 0; 00.00;"5900951027444";"153299";"20";"tk"
"admin";"base";"Jungent";"lemmikloomatooted/Kassitoit märg";"simple";"194099";"''";"WHISKAS 400g kanalihakonserv";"''"; 000000.74;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"24";"Whiskas";"Catalog";"''"; 1; 00.00;"5900951020889";"194099";"20";"tk"
"admin";"base";"Jungent";"kohv/Siirupid kohvi maitsestamiseks";"simple";"241699";"''";"Iiri kohvi maitseline siirup kohvi maitsestamiseks 350ml";"''"; 000001.66;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6*350ml";"Pure";"Catalog";"''"; 1; 00.00;"4750145012906";"241699";"20";"tk"
"admin";"base";"Jungent";"kohv/Siirupid kohvi maitsestamiseks";"simple";"241799";"''";"Karamellimaitseline siirup kohvi maitsestamiseks 350ml";"''"; 000001.66;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6*350ml";"Pure";"Catalog";"''"; 1; 00.00;"4750145012913";"241799";"20";"tk"
"admin";"base";"Jungent";"kohv/Siirupid kohvi maitsestamiseks";"simple";"241899";"''";"Sarapuupähklimaitseline siirup kohvi maitsestamiseks 350ml";"''"; 000001.66;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6*350ml";"Pure";"Catalog";"''"; 1; 00.00;"4750145012937";"241899";"20";"tk"
"admin";"base";"Jungent";"kohv/Siirupid kohvi maitsestamiseks";"simple";"241999";"''";"Šokolaadimaitseline siirup kohvi maitsestamiseks 350ml";"''"; 000001.66;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6*350ml";"Pure";"Catalog";"''"; 1; 00.00;"4750145012944";"241999";"20";"tk"
"admin";"base";"Jungent";"kohv/Siirupid kohvi maitsestamiseks";"simple";"242099";"''";"Vanillimaitseline siirup kohvi maitsestamiseks 350ml";"''"; 000001.66;"kirjeldus";"lühikirjeldus";"http://tellimine.jungent.ee/images/noimage.png";"tavakaup";"Enabled";"Taxable Goods";"6*350ml";"Pure";"Catalog";"''"; 1; 00.00;"4750145012951";"242099";"20";"tk"
